,SK_Pedidos,en_destino,en_origem,SK_Localizacoes
49896,40675,,,
49897,40676,,13476.0,13476.0
49898,40676,,13477.0,13477.0
49899,40677,,,
49900,40678,,,
49901,40679,,,
49902,40680,,,
49903,40681,,21210.0,21210.0
49904,40681,,21211.0,21211.0
49905,40682,,,
49906,40683,,20278.0,20278.0
49907,40683,,20279.0,20279.0
49908,40684,,16921.0,16921.0
49909,40685,,,
49910,40686,,,
49911,40687,,13476.0,13476.0
49912,40687,,13477.0,13477.0
49913,40688,,,
49914,40689,,,
49915,40690,,4411.0,4411.0
49916,40690,,4412.0,4412.0
49917,40691,,19964.0,19964.0
49918,40691,,19965.0,19965.0
49919,40692,,23470.0,23470.0
49920,40692,,23471.0,23471.0
49921,40693,,,
49922,40694,,,
49923,40695,,,
49924,40696,,,
49925,40697,,25381.0,25381.0
49926,40697,,25382.0,25382.0
49927,40698,,18498.0,18498.0
49928,40699,,,
49929,40700,,,
49930,40701,,19128.0,19128.0
49931,40702,,,
49932,40703,,,
49933,40704,,,
49934,40705,,,
49935,40706,,,
49936,40707,,3685.0,3685.0
49937,40708,,,
49938,40709,,,
49939,40710,,,
49940,40711,,19128.0,19128.0
49941,40712,,,
49942,40713,,24909.0,24909.0
49943,40713,,24910.0,24910.0
49944,40714,,,
49945,40715,,19048.0,19048.0
49946,40716,,,
49947,40717,,,
49948,40718,,,
49949,40719,,,
49950,40720,,,
49951,40721,,,
49952,40722,,,
49953,40723,,20251.0,20251.0
49954,40723,,20252.0,20252.0
49955,40723,,20253.0,20253.0
49956,40723,,20254.0,20254.0
49957,40724,,,
49958,40725,,,
49959,40726,,19050.0,19050.0
49960,40727,,20600.0,20600.0
49961,40727,,20601.0,20601.0
49962,40728,,14072.0,14072.0
49963,40729,,,
49964,40730,,,
49965,40731,,,
49966,40732,,,
49967,40733,,25238.0,25238.0
49968,40733,,25239.0,25239.0
49969,40734,,21210.0,21210.0
49970,40734,,21211.0,21211.0
49971,40735,,,
49972,40736,,21399.0,21399.0
49973,40737,,,
49974,40738,,19756.0,19756.0
49975,40738,,19757.0,19757.0
49976,40739,,,
49977,40740,,,
49978,40741,,,
49979,40742,,26944.0,26944.0
49980,40742,,26945.0,26945.0
49981,40743,,,
49982,40744,,18498.0,18498.0
49983,40745,,23470.0,23470.0
49984,40745,,23471.0,23471.0
49985,40746,,,
49986,40747,,,
49987,40748,,,
49988,40749,,,
49989,40750,,,
49990,40751,,20674.0,20674.0
49991,40751,,20675.0,20675.0
49992,40752,,20674.0,20674.0
49993,40752,,20675.0,20675.0
49994,40753,,25989.0,25989.0
49995,40753,,25990.0,25990.0
49996,40754,,,
49997,40755,,,
49998,40756,,,
49999,40757,,,
50000,40758,,,
50001,40759,,13045.0,13045.0
50002,40759,,13046.0,13046.0
50003,40760,,,
50004,40761,,,
50005,40762,,,
50006,40763,,20674.0,20674.0
50007,40763,,20675.0,20675.0
50008,40764,,,
50009,40765,,25353.0,25353.0
50010,40765,,25354.0,25354.0
50011,40766,,3618.0,3618.0
50012,40767,,,
50013,40768,,22964.0,22964.0
50014,40768,,22965.0,22965.0
50015,40769,,,
50016,40770,,,
50017,40771,,22048.0,22048.0
50018,40771,,22049.0,22049.0
50019,40772,,,
50020,40773,,,
50021,40774,,,
50022,40775,,,
50023,40776,,19128.0,19128.0
50024,40777,,,
50025,40778,,,
50026,40779,,19128.0,19128.0
50027,40780,,,
50028,40781,,,
50029,40782,,20539.0,20539.0
50030,40782,,20540.0,20540.0
50031,40783,,,
50032,40784,,,
50033,40785,,,
50034,40786,,18498.0,18498.0
50035,40787,,24729.0,24729.0
50036,40787,,24730.0,24730.0
50037,40788,,,
50038,40789,,25381.0,25381.0
50039,40789,,25382.0,25382.0
50040,40790,,,
50041,40791,,,
50042,40792,,2103.0,2103.0
50043,40793,,,
50044,40794,,,
50045,40795,,19169.0,19169.0
50046,40796,,,
50047,40797,,19128.0,19128.0
50048,40798,,,
50049,40799,,19883.0,19883.0
50050,40800,,,
50051,40801,,,
50052,40802,,,
50053,40803,,,
50054,40804,,16945.0,16945.0
50055,40805,,2584.0,2584.0
50056,40805,,2585.0,2585.0
50057,40806,,18834.0,18834.0
50058,40807,,,
50059,40808,,,
50060,40809,,,
50061,40810,,19167.0,19167.0
50062,40811,,25381.0,25381.0
50063,40811,,25382.0,25382.0
50064,40812,,,
50065,40813,,,
50066,40814,,,
50067,40815,,19167.0,19167.0
50068,40816,,26016.0,26016.0
50069,40816,,26017.0,26017.0
50070,40817,,,
50071,40818,,,
50072,40819,,,
50073,40820,,,
50074,40821,,19290.0,19290.0
50075,40821,,19291.0,19291.0
50076,40822,,,
50077,40823,,,
50078,40824,,,
50079,40825,,,
50080,40826,,,
50081,40827,,,
50082,40828,,,
50083,40829,,,
50084,40830,,,
50085,40831,,,
50086,40832,,,
50087,40833,,20674.0,20674.0
50088,40833,,20675.0,20675.0
50089,40834,,16117.0,16117.0
50090,40834,,16118.0,16118.0
50091,40835,,,
50092,40836,,,
50093,40837,,,
50094,40838,,,
50095,40839,,,
50096,40840,,,
50097,40841,,19172.0,19172.0
50098,40842,,,
50099,40843,,,
50100,40844,,,
50101,40845,,,
50102,40846,,,
50103,40847,,,
50104,40848,,,
50105,40849,,,
50106,40850,,,
50107,40851,,,
50108,40852,,19048.0,19048.0
50109,40853,,,
50110,40854,,,
50111,40855,,20674.0,20674.0
50112,40855,,20675.0,20675.0
50113,40856,,19319.0,19319.0
50114,40856,,19320.0,19320.0
50115,40857,,18498.0,18498.0
50116,40858,,18498.0,18498.0
50117,40859,,,
50118,40860,,,
50119,40861,,,
50120,40862,,17677.0,17677.0
50121,40863,,18714.0,18714.0
50122,40863,,18715.0,18715.0
50123,40864,,,
50124,40865,,,
50125,40866,,,
50126,40867,,19319.0,19319.0
50127,40867,,19320.0,19320.0
50128,40868,,,
50129,40869,,24064.0,24064.0
50130,40869,,24065.0,24065.0
50131,40870,,,
50132,40871,,,
50133,40872,,19319.0,19319.0
50134,40872,,19320.0,19320.0
50135,40873,,19319.0,19319.0
50136,40873,,19320.0,19320.0
50137,40874,,,
50138,40875,,24931.0,24931.0
50139,40875,,24932.0,24932.0
50140,40876,,19167.0,19167.0
50141,40877,,17667.0,17667.0
50142,40878,,,
50143,40879,,,
50144,40880,,21377.0,21377.0
50145,40881,,,
50146,40882,,,
50147,40883,,,
50148,40884,,,
50149,40885,,,
50150,40886,,2103.0,2103.0
50151,40887,,,
50152,40888,,1758.0,1758.0
50153,40889,,,
50154,40890,,959.0,959.0
50155,40891,,21615.0,21615.0
50156,40892,,,
50157,40893,,18127.0,18127.0
50158,40893,,18128.0,18128.0
50159,40894,,19756.0,19756.0
50160,40894,,19757.0,19757.0
50161,40895,,,
50162,40896,,26902.0,26902.0
50163,40896,,26903.0,26903.0
50164,40897,,,
50165,40898,,,
50166,40899,,,
50167,40900,,,
50168,40901,,,
50169,40902,,,
50170,40903,,,
50171,40904,,19409.0,19409.0
50172,40905,,,
50173,40906,,,
50174,40907,,,
50175,40908,,,
50176,40909,,,
50177,40910,,,
50178,40911,,,
50179,40912,,,
50180,40913,,,
50181,40914,,18498.0,18498.0
50182,40915,,18498.0,18498.0
50183,40916,,18498.0,18498.0
50184,40917,,18498.0,18498.0
50185,40918,,19883.0,19883.0
50186,40919,,,
50187,40920,,3673.0,3673.0
50188,40921,,13476.0,13476.0
50189,40921,,13477.0,13477.0
50190,40922,,,
50191,40923,,20674.0,20674.0
50192,40923,,20675.0,20675.0
50193,40924,,20674.0,20674.0
50194,40924,,20675.0,20675.0
50195,40925,,,
50196,40926,,14833.0,14833.0
50197,40927,,,
50198,40928,,,
50199,40929,,,
50200,40930,,20592.0,20592.0
50201,40930,,20593.0,20593.0
50202,40931,,3685.0,3685.0
50203,40932,,1779.0,1779.0
50204,40933,,,
50205,40934,,,
50206,40935,,22964.0,22964.0
50207,40935,,22965.0,22965.0
50208,40936,,,
50209,40937,,,
50210,40938,,,
50211,40939,,,
50212,40940,,,
50213,40941,,,
50214,40942,,,
50215,40943,,,
50216,40944,,3697.0,3697.0
50217,40945,,,
50218,40946,,13019.0,13019.0
50219,40947,,18604.0,18604.0
50220,40947,,18605.0,18605.0
50221,40948,,,
50222,40949,,,
50223,40950,,,
50224,40951,,,
50225,40952,,,
50226,40953,,21638.0,21638.0
50227,40954,,,
50228,40955,,,
50229,40956,,,
50230,40957,,5449.0,5449.0
50231,40957,,5450.0,5450.0
50232,40958,,5449.0,5449.0
50233,40958,,5450.0,5450.0
50234,40959,,19050.0,19050.0
50235,40960,,19035.0,19035.0
50236,40961,,27851.0,27851.0
50237,40961,,27852.0,27852.0
50238,40962,,23470.0,23470.0
50239,40962,,23471.0,23471.0
50240,40963,,,
50241,40964,,,
50242,40965,,24402.0,24402.0
50243,40965,,24403.0,24403.0
50244,40966,,,
50245,40967,,,
50246,40968,,,
50247,40969,,,
50248,40970,,3588.0,3588.0
50249,40971,,19116.0,19116.0
50250,40972,,,
50251,40973,,3708.0,3708.0
50252,40974,,,
50253,40975,,21859.0,21859.0
50254,40975,,21860.0,21860.0
50255,40976,,14072.0,14072.0
50256,40977,,,
50257,40978,,,
50258,40979,,,
50259,40980,,23901.0,23901.0
50260,40980,,23902.0,23902.0
50261,40981,,,
50262,40982,,,
50263,40983,,13476.0,13476.0
50264,40983,,13477.0,13477.0
50265,40984,,13476.0,13476.0
50266,40984,,13477.0,13477.0
50267,40985,,,
50268,40986,,18604.0,18604.0
50269,40986,,18605.0,18605.0
50270,40987,,19128.0,19128.0
50271,40988,,21377.0,21377.0
50272,40989,,,
50273,40990,,,
50274,40991,,,
50275,40992,,,
50276,40993,,,
50277,40994,,,
50278,40995,,2100.0,2100.0
50279,40995,,2101.0,2101.0
50280,40996,,13731.0,13731.0
50281,40996,,13732.0,13732.0
50282,40997,,,
50283,40998,,,
50284,40999,,19050.0,19050.0
50285,41000,,,
50286,41001,,,
50287,41002,,,
50288,41003,,,
50289,41004,,,
50290,41005,,,
50291,41006,,,
50292,41007,,,
50293,41008,,,
50294,41009,,,
50295,41010,,,
50296,41011,,22216.0,22216.0
50297,41011,,22217.0,22217.0
50298,41012,,,
50299,41013,,,
50300,41014,,19170.0,19170.0
50301,41015,,19850.0,19850.0
50302,41016,,19319.0,19319.0
50303,41016,,19320.0,19320.0
50304,41017,,18498.0,18498.0
50305,41018,,,
50306,41019,,,
50307,41020,,,
50308,41021,,,
50309,41022,,,
50310,41023,,,
50311,41024,,,
50312,41025,,19128.0,19128.0
50313,41026,,,
50314,41027,,,
50315,41028,,,
50316,41029,,,
50317,41030,,,
50318,41031,,,
50319,41032,,,
50320,41033,,,
50321,41034,,,
50322,41035,,,
50323,41036,,,
50324,41037,,,
50325,41038,,,
50326,41039,,,
50327,41040,,,
50328,41041,,,
50329,41042,,,
50330,41043,,,
50331,41044,,,
50332,41045,,18520.0,18520.0
50333,41046,,,
50334,41047,,,
50335,41048,,,
50336,41049,,,
50337,41050,,27669.0,27669.0
50338,41050,,27670.0,27670.0
50339,41051,,,
50340,41052,,,
50341,41053,,,
50342,41054,,,
50343,41055,,,
50344,41056,,,
50345,41057,,26132.0,26132.0
50346,41057,,26133.0,26133.0
50347,41058,,19290.0,19290.0
50348,41058,,19291.0,19291.0
50349,41059,,19290.0,19290.0
50350,41059,,19291.0,19291.0
50351,41060,,,
50352,41061,,,
50353,41062,,,
50354,41063,,,
50355,41064,,,
50356,41065,,,
50357,41066,,,
50358,41067,,,
50359,41068,,24226.0,24226.0
50360,41068,,24227.0,24227.0
50361,41069,,,
50362,41070,,19319.0,19319.0
50363,41070,,19320.0,19320.0
50364,41071,,,
50365,41072,,13476.0,13476.0
50366,41072,,13477.0,13477.0
50367,41073,,,
50368,41074,,,
50369,41075,,,
50370,41076,,25381.0,25381.0
50371,41076,,25382.0,25382.0
50372,41077,,,
50373,41078,,,
50374,41079,,,
50375,41080,,2103.0,2103.0
50376,41081,,20674.0,20674.0
50377,41081,,20675.0,20675.0
50378,41082,,23951.0,23951.0
50379,41082,,23952.0,23952.0
50380,41083,,24880.0,24880.0
50381,41083,,24881.0,24881.0
50382,41084,,,
50383,41085,,,
50384,41086,,19128.0,19128.0
50385,41087,,,
50386,41088,,,
50387,41089,,19442.0,19442.0
50388,41090,,,
50389,41091,,20300.0,20300.0
50390,41091,,20301.0,20301.0
50391,41092,,19886.0,19886.0
50392,41093,,,
50393,41094,,,
50394,41095,,,
50395,41096,,,
50396,41097,,,
50397,41098,,,
50398,41099,,2563.0,2563.0
50399,41099,,2564.0,2564.0
50400,41100,,,
50401,41101,,,
50402,41102,,18395.0,18395.0
50403,41103,,18395.0,18395.0
50404,41104,,19409.0,19409.0
50405,41105,,,
50406,41106,,,
50407,41107,,,
50408,41108,,,
50409,41109,,19150.0,19150.0
50410,41110,,3697.0,3697.0
50411,41111,,17468.0,17468.0
50412,41111,,17469.0,17469.0
50413,41112,,,
50414,41113,,,
50415,41114,,,
50416,41115,,,
50417,41116,,,
50418,41117,,,
50419,41118,,,
50420,41119,,,
50421,41120,,,
50422,41121,,,
50423,41122,,,
50424,41123,,,
50425,41124,,,
50426,41125,,19174.0,19174.0
50427,41126,,,
50428,41127,,,
50429,41128,,,
50430,41129,,,
50431,41130,,,
50432,41131,,,
50433,41132,,13335.0,13335.0
50434,41132,,13336.0,13336.0
50435,41133,,,
50436,41134,,24402.0,24402.0
50437,41134,,24403.0,24403.0
50438,41135,,26122.0,26122.0
50439,41135,,26123.0,26123.0
50440,41136,,17105.0,17105.0
50441,41137,,,
50442,41138,,,
50443,41139,,,
50444,41140,,,
50445,41141,,23470.0,23470.0
50446,41141,,23471.0,23471.0
50447,41142,,19016.0,19016.0
50448,41142,,19017.0,19017.0
50449,41143,,25404.0,25404.0
50450,41143,,25405.0,25405.0
50451,41144,,25404.0,25404.0
50452,41144,,25405.0,25405.0
50453,41145,,25404.0,25404.0
50454,41145,,25405.0,25405.0
50455,41146,,25682.0,25682.0
50456,41146,,25683.0,25683.0
50457,41147,,22410.0,22410.0
50458,41147,,22411.0,22411.0
50459,41148,,22410.0,22410.0
50460,41148,,22411.0,22411.0
50461,41149,,19886.0,19886.0
50462,41150,,,
50463,41151,,,
50464,41152,,26987.0,26987.0
50465,41152,,26988.0,26988.0
50466,41153,,,
50467,41154,,,
50468,41155,,,
50469,41156,,,
50470,41157,,959.0,959.0
50471,41158,,19409.0,19409.0
50472,41159,,,
50473,41160,,,
50474,41161,,22210.0,22210.0
50475,41161,,22211.0,22211.0
50476,41162,,,
50477,41163,,,
50478,41164,,,
50479,41165,,,
50480,41166,,,
50481,41167,,,
50482,41168,,18498.0,18498.0
50483,41169,,,
50484,41170,,17495.0,17495.0
50485,41171,,1396.0,1396.0
50486,41172,,13019.0,13019.0
50487,41173,,19172.0,19172.0
50488,41174,,,
50489,41175,,,
50490,41176,,,
50491,41177,,,
50492,41178,,,
50493,41179,,,
50494,41180,,,
50495,41181,,,
50496,41182,,18747.0,18747.0
50497,41182,,18748.0,18748.0
50498,41183,,,
50499,41184,,18498.0,18498.0
50500,41185,,,
50501,41186,,,
50502,41187,,19128.0,19128.0
50503,41188,,,
50504,41189,,,
50505,41190,,,
50506,41191,,,
50507,41192,,19143.0,19143.0
50508,41193,,20371.0,20371.0
50509,41194,,,
50510,41195,,1765.0,1765.0
50511,41196,,18714.0,18714.0
50512,41196,,18715.0,18715.0
50513,41197,,2451.0,2451.0
50514,41198,,,
50515,41199,,,
50516,41200,,,
50517,41201,,,
50518,41202,,18498.0,18498.0
50519,41203,,19319.0,19319.0
50520,41203,,19320.0,19320.0
50521,41204,,,
50522,41205,,,
50523,41206,,19128.0,19128.0
50524,41207,,,
50525,41208,,18498.0,18498.0
50526,41209,,18498.0,18498.0
50527,41210,,18498.0,18498.0
50528,41211,,945.0,945.0
50529,41212,,20145.0,20145.0
50530,41213,,,
50531,41214,,,
50532,41215,,,
50533,41216,,,
50534,41217,,1005.0,1005.0
50535,41217,,1006.0,1006.0
50536,41218,,1005.0,1005.0
50537,41218,,1006.0,1006.0
50538,41219,,,
50539,41220,,,
50540,41221,,,
50541,41222,,,
50542,41223,,,
50543,41224,,,
50544,41225,,,
50545,41226,,,
50546,41227,,,
50547,41228,,16117.0,16117.0
50548,41228,,16118.0,16118.0
50549,41229,,,
50550,41230,,,
50551,41231,,,
50552,41232,,,
50553,41233,,,
50554,41234,,,
50555,41235,,,
50556,41236,,,
50557,41237,,21468.0,21468.0
50558,41238,,21468.0,21468.0
50559,41239,,,
50560,41240,,,
50561,41241,,,
50562,41242,,,
50563,41243,,,
50564,41244,,,
50565,41245,,17176.0,17176.0
50566,41246,,20278.0,20278.0
50567,41246,,20279.0,20279.0
50568,41247,,19172.0,19172.0
50569,41248,,,
50570,41249,,,
50571,41250,,,
50572,41251,,,
50573,41252,,,
50574,41253,,18498.0,18498.0
50575,41254,,18498.0,18498.0
50576,41255,,18498.0,18498.0
50577,41256,,18498.0,18498.0
50578,41257,,,
50579,41258,,,
50580,41259,,,
50581,41260,,6398.0,6398.0
50582,41260,,6399.0,6399.0
50583,41260,,6400.0,6400.0
50584,41261,,,
50585,41262,,25248.0,25248.0
50586,41262,,25249.0,25249.0
50587,41263,,,
50588,41264,,,
50589,41265,,,
50590,41266,,,
50591,41267,,,
50592,41268,,,
50593,41269,,,
50594,41270,,,
50595,41271,,2515.0,2515.0
50596,41272,,18604.0,18604.0
50597,41272,,18605.0,18605.0
50598,41273,,,
50599,41274,,,
50600,41275,,20251.0,20251.0
50601,41275,,20252.0,20252.0
50602,41275,,20253.0,20253.0
50603,41275,,20254.0,20254.0
50604,41276,,,
50605,41277,,,
50606,41278,,6886.0,6886.0
50607,41278,,6887.0,6887.0
50608,41279,,6886.0,6886.0
50609,41279,,6887.0,6887.0
50610,41280,,,
50611,41281,,,
50612,41282,,17161.0,17161.0
50613,41283,,20615.0,20615.0
50614,41283,,20616.0,20616.0
50615,41284,,24402.0,24402.0
50616,41284,,24403.0,24403.0
50617,41285,,,
50618,41286,,,
50619,41287,,,
50620,41288,,18805.0,18805.0
50621,41289,,,
50622,41290,,11037.0,11037.0
50623,41291,,,
50624,41292,,19409.0,19409.0
50625,41293,,,
50626,41294,,20771.0,20771.0
50627,41295,,,
50628,41296,,21210.0,21210.0
50629,41296,,21211.0,21211.0
50630,41297,,19319.0,19319.0
50631,41297,,19320.0,19320.0
50632,41298,,20674.0,20674.0
50633,41298,,20675.0,20675.0
50634,41299,,19170.0,19170.0
50635,41300,,,
50636,41301,,24402.0,24402.0
50637,41301,,24403.0,24403.0
50638,41302,,24402.0,24402.0
50639,41302,,24403.0,24403.0
50640,41303,,,
50641,41304,,24402.0,24402.0
50642,41304,,24403.0,24403.0
50643,41305,,17722.0,17722.0
50644,41306,,3362.0,3362.0
50645,41307,,,
50646,41308,,,
50647,41309,,,
50648,41310,,,
50649,41311,,,
50650,41312,,24460.0,24460.0
50651,41312,,24461.0,24461.0
50652,41313,,12260.0,12260.0
50653,41314,,,
50654,41315,,,
50655,41316,,,
50656,41317,,,
50657,41318,,,
50658,41319,,,
50659,41320,,18689.0,18689.0
50660,41321,,23470.0,23470.0
50661,41321,,23471.0,23471.0
50662,41322,,2235.0,2235.0
50663,41322,,2236.0,2236.0
50664,41323,,,
50665,41324,,,
50666,41325,,19128.0,19128.0
50667,41326,,13476.0,13476.0
50668,41326,,13477.0,13477.0
50669,41327,,,
50670,41328,,,
50671,41329,,,
50672,41330,,,
50673,41331,,,
50674,41332,,,
50675,41333,,19886.0,19886.0
50676,41334,,,
50677,41335,,,
50678,41336,,,
50679,41337,,,
50680,41338,,19883.0,19883.0
50681,41339,,,
50682,41340,,,
50683,41341,,,
50684,41342,,,
50685,41343,,,
50686,41344,,,
50687,41345,,,
50688,41346,,,
50689,41347,,18755.0,18755.0
50690,41347,,18756.0,18756.0
50691,41348,,24909.0,24909.0
50692,41348,,24910.0,24910.0
50693,41349,,,
50694,41350,,19886.0,19886.0
50695,41351,,18637.0,18637.0
50696,41352,,,
50697,41353,,27669.0,27669.0
50698,41353,,27670.0,27670.0
50699,41354,,,
50700,41355,,13164.0,13164.0
50701,41356,,3670.0,3670.0
50702,41357,,18498.0,18498.0
50703,41358,,16624.0,16624.0
50704,41358,,16625.0,16625.0
50705,41359,,20674.0,20674.0
50706,41359,,20675.0,20675.0
50707,41360,,21336.0,21336.0
50708,41361,,20772.0,20772.0
50709,41362,,,
50710,41363,,,
50711,41364,,,
50712,41365,,,
50713,41366,,24143.0,24143.0
50714,41366,,24144.0,24144.0
50715,41367,,16591.0,16591.0
50716,41367,,16592.0,16592.0
50717,41368,,20676.0,20676.0
50718,41368,,20677.0,20677.0
50719,41369,,,
50720,41370,,,
50721,41371,,,
50722,41372,,19128.0,19128.0
50723,41373,,19319.0,19319.0
50724,41373,,19320.0,19320.0
50725,41374,,,
50726,41375,,,
50727,41376,,1827.0,1827.0
50728,41376,,1828.0,1828.0
50729,41377,,,
50730,41378,,,
50731,41379,,,
50732,41380,,,
50733,41381,,,
50734,41382,,,
50735,41383,,,
50736,41384,,,
50737,41385,,11689.0,11689.0
50738,41386,,3685.0,3685.0
50739,41387,,,
50740,41388,,,
50741,41389,,,
50742,41390,,,
50743,41391,,,
50744,41392,,,
50745,41393,,27851.0,27851.0
50746,41393,,27852.0,27852.0
50747,41394,,24455.0,24455.0
50748,41394,,24456.0,24456.0
50749,41395,,,
50750,41396,,,
50751,41397,,,
50752,41398,,16881.0,16881.0
50753,41399,,16881.0,16881.0
50754,41400,,16881.0,16881.0
50755,41401,,16881.0,16881.0
50756,41402,,16881.0,16881.0
50757,41403,,16881.0,16881.0
50758,41404,,14079.0,14079.0
50759,41405,,19128.0,19128.0
50760,41406,,16915.0,16915.0
50761,41407,,19116.0,19116.0
50762,41408,,2261.0,2261.0
50763,41408,,2262.0,2262.0
50764,41409,,,
50765,41410,,,
50766,41411,,,
50767,41412,,,
50768,41413,,15848.0,15848.0
50769,41413,,15849.0,15849.0
50770,41414,,15848.0,15848.0
50771,41414,,15849.0,15849.0
50772,41415,,,
50773,41416,,,
50774,41417,,24402.0,24402.0
50775,41417,,24403.0,24403.0
50776,41418,,,
50777,41419,,,
50778,41420,,,
50779,41421,,,
50780,41422,,,
50781,41423,,,
50782,41424,,,
50783,41425,,,
50784,41426,,,
50785,41427,,,
50786,41428,,,
50787,41429,,,
50788,41430,,,
50789,41431,,,
50790,41432,,24333.0,24333.0
50791,41432,,24334.0,24334.0
50792,41433,,,
50793,41434,,16127.0,16127.0
50794,41434,,16128.0,16128.0
50795,41435,,,
50796,41436,,,
50797,41437,,20674.0,20674.0
50798,41437,,20675.0,20675.0
50799,41438,,,
50800,41439,,20615.0,20615.0
50801,41439,,20616.0,20616.0
50802,41440,,18604.0,18604.0
50803,41440,,18605.0,18605.0
50804,41441,,18604.0,18604.0
50805,41441,,18605.0,18605.0
50806,41442,,,
50807,41443,,,
50808,41444,,19174.0,19174.0
50809,41445,,,
50810,41446,,24064.0,24064.0
50811,41446,,24065.0,24065.0
50812,41447,,,
50813,41448,,23470.0,23470.0
50814,41448,,23471.0,23471.0
50815,41449,,,
50816,41450,,,
50817,41451,,,
50818,41452,,20674.0,20674.0
50819,41452,,20675.0,20675.0
50820,41453,,19167.0,19167.0
50821,41454,,19886.0,19886.0
50822,41455,,19886.0,19886.0
50823,41456,,22934.0,22934.0
50824,41456,,22935.0,22935.0
50825,41457,,18498.0,18498.0
50826,41458,,18498.0,18498.0
50827,41459,,24880.0,24880.0
50828,41459,,24881.0,24881.0
50829,41460,,18498.0,18498.0
50830,41461,,,
50831,41462,,,
50832,41463,,20685.0,20685.0
50833,41464,,,
50834,41465,,26902.0,26902.0
50835,41465,,26903.0,26903.0
50836,41466,,22964.0,22964.0
50837,41466,,22965.0,22965.0
50838,41467,,18805.0,18805.0
50839,41468,,18498.0,18498.0
50840,41469,,,
50841,41470,,,
50842,41471,,,
50843,41472,,,
50844,41473,,18604.0,18604.0
50845,41473,,18605.0,18605.0
50846,41474,,,
50847,41475,,,
50848,41476,,,
50849,41477,,19172.0,19172.0
50850,41478,,,
50851,41479,,20793.0,20793.0
50852,41480,,17123.0,17123.0
50853,41481,,2453.0,2453.0
50854,41482,,18498.0,18498.0
50855,41483,,24402.0,24402.0
50856,41483,,24403.0,24403.0
50857,41484,,,
50858,41485,,18009.0,18009.0
50859,41485,,18010.0,18010.0
50860,41486,,24361.0,24361.0
50861,41486,,24362.0,24362.0
50862,41487,,2497.0,2497.0
50863,41487,,2498.0,2498.0
50864,41488,,,
50865,41489,,26731.0,26731.0
50866,41489,,26732.0,26732.0
50867,41490,,3563.0,3563.0
50868,41491,,,
50869,41492,,,
50870,41493,,23951.0,23951.0
50871,41493,,23952.0,23952.0
50872,41494,,23470.0,23470.0
50873,41494,,23471.0,23471.0
50874,41495,,18718.0,18718.0
50875,41495,,18719.0,18719.0
50876,41496,,,
50877,41497,,25931.0,25931.0
50878,41497,,25932.0,25932.0
50879,41498,,,
50880,41499,,,
50881,41500,,,
50882,41501,,,
50883,41502,,,
50884,41503,,2174.0,2174.0
50885,41503,,2175.0,2175.0
50886,41504,,19290.0,19290.0
50887,41504,,19291.0,19291.0
50888,41505,,2584.0,2584.0
50889,41505,,2585.0,2585.0
50890,41506,,,
50891,41507,,,
50892,41508,,,
50893,41509,,14132.0,14132.0
